Subject_ID,mean_velocity,std_velocity,foot_distance_std,knee_angles_mean,core_mean_velocity,z_range,x_mean,mean_confidence,com_autocorr_1,com_trend,movement_reversals,movement_regularity,stability_trend,stability_variance,stability_min,dominant_frequency,spectral_centroid,spectral_spread,spectral_energy,freq_power_ratio,left_arm_asymmetry,left_leg_asymmetry,base_support_mean,base_support_std,base_support_min,cop_velocity,cop_acceleration,cop_path_length,left_arm_right_arm_coordination,left_leg_right_leg_coordination,left_arm_left_leg_coordination,right_arm_right_leg_coordination,left_arm_right_arm_phase_coupling,left_arm_left_leg_phase_coupling,left_arm_right_leg_phase_coupling,right_arm_left_leg_phase_coupling,right_arm_right_leg_phase_coupling,left_leg_right_leg_phase_coupling,sway_area,sway_velocity,sway_acceleration,ml_sway,ap_sway,left_knee_left_ankle_coord,right_knee_right_ankle_coord,left_shoulder_left_elbow_coord,right_shoulder_right_elbow_coord,interaction_mean_velocity_std_velocity,interaction_mean_velocity_foot_distance_std,interaction_mean_velocity_knee_angles_mean,interaction_mean_velocity_core_mean_velocity,interaction_mean_velocity_z_range,interaction_mean_velocity_x_mean,interaction_mean_velocity_mean_confidence,interaction_std_velocity_foot_distance_std,interaction_std_velocity_knee_angles_mean,interaction_std_velocity_core_mean_velocity,interaction_std_velocity_z_range,interaction_std_velocity_x_mean,interaction_std_velocity_mean_confidence,interaction_foot_distance_std_knee_angles_mean,interaction_foot_distance_std_core_mean_velocity,interaction_foot_distance_std_z_range,interaction_foot_distance_std_x_mean,interaction_foot_distance_std_mean_confidence,interaction_knee_angles_mean_core_mean_velocity,interaction_knee_angles_mean_z_range,interaction_knee_angles_mean_x_mean,interaction_knee_angles_mean_mean_confidence,interaction_core_mean_velocity_z_range,interaction_core_mean_velocity_x_mean,interaction_core_mean_velocity_mean_confidence,interaction_z_range_x_mean,interaction_z_range_mean_confidence,interaction_x_mean_mean_confidence,velocity_cv,balance_coordination
E11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9779550198276185,-7.723807603669466e-06,0.5311147589911953,0.00014923145799134458,-0.000630260770276764,1.814043584357385e-05,0.9702183484774994,0.0,0.0,0.22509182983984816,68251.3735307267,4.037493397885022,0.00696555231863952,0.01005259755407671,0.05949459719509831,0.014171297778795753,0.002683907658620145,0.0022205863732363,0.0038697078334795835,14.873487527936739,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0031401217872675,0.0015948978208771536,0.002616238809494763,0.0264903101997684,0.005097838890855072,-0.03618887889109088,0.019432368706796325,0.28242314652721706,0.34035941735603015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9708776984865837,-4.196411669553564e-06,0.5286282306163022,0.0007952286282306163,-0.00016104264491457237,3.3418798845770857e-06,0.9791698489953282,0.0,-7.505540580519111e-06,0.21346561504333725,36471.033045683675,4.361668814645621,0.028975681751832377,0.010586152743732894,0.07007657980752648,0.027745799341947666,0.007249963114388947,0.003227610962180152,0.005571469810929559,16.157420476673842,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.007967613897142487,0.0018711058268162997,0.0029694705119285517,0.041637879129560004,0.005749426374311142,-0.009057434049057811,-0.13411347202006246,0.04625222854642837,0.043405066683841996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9812374592901311,-2.7904498906691966e-07,0.5200404858299595,0.0016194331983805667,-0.0002458933670204703,6.255232176802509e-06,0.9778401954149709,0.0,-1.5685830799719642e-06,0.2134529834719706,40752.78418447371,4.290646282043996,0.0338086949100954,0.005038733438133379,0.061048653611279965,0.03305290329229837,0.006069844575440155,0.002577915383755891,0.004359012623555876,12.54155834197241,0,0.457911687535397,0.0,0,0,0.0,0.0,0,0,0.9987273285868705,0.0050634323860462484,0.0020091929861799267,0.0031397586465424614,0.03710576759148826,0.0072046212664772374,-0.09835403662903322,-0.03897099041875627,0.17924034476408218,0.03925157293973442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.977875233072959,-4.624356504961692e-06,0.5351482379265337,0.00037292560134253216,-0.0006434229223206948,2.1721665544729734e-05,0.9643868799942832,0.0,-2.3315119185549796e-05,0.21189130462004813,97267.24650650544,4.432912947701738,0.026265947916853643,0.0024884938305526167,0.07074873620586802,0.023526829716522864,0.002015678032325597,0.0031524706433402275,0.005283959741256429,16.846803118010175,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.008194622759860002,0.002565639780678292,0.004179011004595629,0.04463669388891691,0.0061212794242086,-0.1632654092931914,-0.11097224271887157,0.11688406876234674,-0.04726333178430217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9734602864682449,-1.198043181778768e-05,0.5300373134328358,0.00018656716417910448,-0.00032030575314789475,4.849890847894681e-06,0.9779467068673272,0.0,-1.8067927524330258e-05,0.21515353016242067,39795.07380384157,4.379041948584494,0.013976614173021876,0.02655330650453136,0.06403405754421768,0.016857815803703328,0.014148261667074145,0.00217040134123237,0.003773663647716711,11.63118078766427,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0030516462097825,0.0015352047395459031,0.002487925067881922,0.030135525870899574,0.004437962933946433,-0.3139205412686105,-0.10824516082140259,0.18951801264001547,0.22563691294930308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9707764655320569,-6.473510318247068e-06,0.5320088300220751,0.0004415011037527594,-0.00014748206983104402,5.362226730780402e-06,0.983066824008184,0.0,-3.911082431422239e-06,0.2076745353007931,38449.47834198647,4.542893235508166,0.024294163834887125,0.006193910207448901,0.05410634713367376,0.01626910299784214,0.006597788351409871,0.00203263878282061,0.0034593976291899067,9.157037716606848,0,0.5131769000563232,0.0,0,0,0.0,0.0,0,0,0.998810331117774,0.004752762163018752,0.0019588987969467197,0.003082359796071033,0.02992863028903477,0.006275217046791711,-0.04279006420686117,-0.12069432165897442,0.19340162183524326,0.19147541299033266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9797721343025505,-8.617665787999216e-06,0.5245597775718258,0.0003707136237256719,-0.0003654438915293957,6.449357907207474e-06,0.977218872244261,0.0,-2.4671728623537507e-05,0.22087105559344158,57063.06638719426,4.038136195511177,0.013533900222159258,0.005678455966044744,0.06226279169365887,0.014682981467000191,0.0019203056345280167,0.0018435304202318128,0.0032032496577450525,9.942159556310166,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.002421254180416254,0.0015160620655225946,0.0024425138897100824,0.02778994439411903,0.004101865369326063,-0.09578482349327062,-0.019863793258378466,0.0886644694418317,0.20285784148119565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9821379236163975,-1.0539647745599468e-05,0.5210577864838394,0.0013712047012732615,-0.00036489716318799045,6.643085604409234e-06,0.9792517664472964,0.0,-1.4633041773607851e-05,0.21229243124980557,49798.426865241156,4.341739426844782,0.018232140563545777,0.007493366261214829,0.06007810741570621,0.017739573978672048,0.0012173574372385972,0.0024035959740522418,0.004221267293230834,12.267953851562641,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.005203793018745003,0.001920594597684112,0.0031078930731381063,0.02974794974491329,0.006870077405174678,-0.07836125547357944,-0.07860044509467673,0.11309852226593613,0.09187367684115662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9766909348925992,-2.969563744005854e-06,0.5327640616298497,0.0005568962316688324,-0.00019426371423524185,4.144335323931802e-06,0.9845901310937425,0.0,-3.329395096952025e-07,0.21675477877706809,49622.992080494274,4.081027595997893,0.0029341034736861163,0.005460388470845748,0.05602167329201992,0.010657950994560505,0.0013790298510183957,0.001779683466428979,0.0031168088853630507,9.555120531257188,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.002690184867667498,0.0015191195358970253,0.002479860607575861,0.018671851741838236,0.006482230846041135,-0.13290868223797486,0.009637913947586075,0.08625610416190423,-0.0627649973502885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9576866920718744,-5.4883582981640135e-06,0.5372054184449805,0.0,-7.357201653449395e-05,1.7855233521127364e-06,0.982826954587561,0.0,-7.554273266089978e-07,0.2093418346404926,78699.55549236195,4.263666138659653,0.04120412605902037,0.003657249255143584,0.05239014715226163,0.012365439585505998,0.0032780986577587755,0.002080949911634694,0.003536557693721819,11.21215812388773,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0027693420525274973,0.001410403584693932,0.0022746840165896024,0.020158340154467613,0.005032129793277093,0.18323206670213793,-0.010437591214994596,0.003815540478160271,0.12379476515064577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
